,Validation Predicted
5117,1187047.0355949255
5118,1129104.9033843314
5119,833711.2581725343
5120,1341164.2241074957
5121,602676.7928387258
5122,1803850.0628156601
5123,446760.52741346107
5124,618322.6839375756
5125,758176.2679190328
5126,954822.5102484626
5127,944033.1968808866
5128,637037.9331004824
5129,326507.22102472297
5130,905672.0551339224
5131,545707.5023153684
5132,1132165.1846455925
5133,785240.8002903649
5134,489303.9865907529
5135,1234244.9736581603
5136,954822.5102484626
5137,308845.3925703288
5138,1021597.0668443203
5139,415309.5271496961
5140,325541.68342367857
5141,406566.8320488964
5142,995614.3668087757
5143,1280774.738741287
5144,952223.9879347337
5145,723221.4994635568
5146,1392448.1846368355
5147,1024350.2004241917
5148,537037.1093276219
5149,715555.7138710595
5150,402129.0211096302
5151,1244583.322332949
5152,318501.46254471416
5153,1694966.8507466174
5154,320534.15422929643
5155,737857.0541372485
5156,324109.18910732475
5157,502471.84374427365
5158,686372.869718755
5159,400549.82343572273
5160,381617.28418094735
5161,1219199.994353279
5162,687137.9620897524
5163,701918.822663122
5164,1187306.1339412353
5165,392906.0661657423
5166,1129771.5380902123
5167,489303.9865907529
5168,146106.77163516506
5169,309282.5475586392
5170,402129.0211096302
5171,586499.2920880474
5172,321631.27635705826
5173,1127242.6852813852
5174,428027.64544331207
5175,942489.5216989346
5176,508289.89756252704
5177,995614.3668087757
5178,448810.6056865619
5179,2038222.5760116917
5180,141903.2113859107
5181,414554.7773683029
5182,944033.1968808866
5183,858675.8681886396
5184,1004741.5583985779
5185,376343.51011589594
5186,945461.9707235123
5187,1942069.1239694334
5188,1414822.2683602206
5189,325838.36257013323
5190,329489.4784338096
5191,944033.1968808866
5192,277001.4823043882
5193,320534.15422929643
5194,552074.1542856133
5195,1183623.7031283823
5196,793397.7407572174
5197,536006.5022565706
5198,308500.7446278987
5199,1165206.065082256
5200,406342.45037949516
5201,489303.9865907529
5202,321869.37136859895
5203,438966.7786677778
5204,398383.2876842501
5205,552106.5867125478
5206,1297066.827016899
5207,407372.6196347256
5208,296423.2596334478
5209,1995064.115079365
5210,321266.44093921955
5211,119962.56307444506
5212,2013447.4484126985
5213,336157.3339199884
5214,309425.65813004493
5215,1809464.7276380411
5216,836991.0551592387
5217,337400.96004314476
5218,761715.1157784362
5219,983956.3378699853
5220,950680.3127527818
5221,399620.5146613128
5222,94397.41492947743
5223,356485.6951233804
5224,643084.2958700303
5225,748135.2599047269
5226,1212208.031681456
5227,944033.1968808866
5228,500653.39768273005
5229,1617608.004708412
5230,398502.88594726654
5231,441914.22540056414
5232,321869.37136859895
5233,461132.8876575747
5234,1434984.5083014814
5235,720192.2707596793
5236,971847.3879249111
5237,1460345.2730927775
5238,1314769.629651866
5239,94165.99022134393
5240,328098.32792926574
5241,413772.454307807
5242,434993.03460590896
5243,272485.84907148796
5244,756575.9401050317
5245,94757.73698308234
5246,307359.079328228
5247,638063.2908427356
5248,390685.8106350133
5249,380185.16932236665
5250,654796.8068305731
5251,577188.1411921849
5252,920945.4099481177
5253,410587.15767398843
5254,354679.50285516796
5255,1119517.3438356612
5256,406275.79863241897
5257,1182506.586325926
5258,1082661.2937347663
5259,123358.32620843043
5260,1257456.4141843962
5261,648190.717140571
5262,1885490.999624384
5263,1704216.5085848868
5264,1257875.654330618
5265,588254.0981863361
5266,400549.82343572273
5267,339790.3250228861
5268,1140294.6951816818
5269,394387.53038263565
5270,1903295.3224690869
5271,929230.0271783877
5272,334929.32524551847
5273,1124384.8965158442
5274,348578.1773075358
5275,100209.3516990779
5276,765228.0297319185
5277,1214466.8724386515
5278,652040.7622224791
5279,421146.5073164813
5280,337339.19487156323
5281,944033.1968808866
5282,489303.9865907529
5283,416175.52809868666
5284,1689986.9044368833
5285,1733249.3288100078
5286,541429.3278918172
5287,321510.21448691905
5288,1132120.31005947
5289,325845.4094073361
5290,441987.6966558497
5291,866980.5605655053
5292,1204165.6401497154
5293,499329.09866025107
5294,954822.5102484626
5295,320534.15422929643
5296,458320.7415877524
5297,489303.9865907529
5298,1063423.2674297998
5299,1293755.64387669
5300,952223.9879347337
5301,322918.12686094124
5302,958800.0
5303,94165.99022134393
5304,131600.0297632051
5305,621495.9811966859
5306,425109.1879988697
5307,1066304.1485883186
5308,2069576.4756255895
5309,563807.4424189854
5310,1015934.6421196116
5311,589548.3461170978
5312,441223.97514453926
5313,954822.5102484626
5314,619857.2299663331
5315,403474.6731708963
5316,722780.8348126812
5317,336157.3339199884
5318,1747709.4856723028
5319,688579.3697936714
5320,489303.9865907529
5321,409503.90820912085
5322,399620.5146613128
5323,92867.55395220726
5324,944033.1968808866
5325,533896.6989786932
5326,489303.9865907529
5327,1833611.6431356424
5328,133181.988408075
5329,618659.9429505359
5330,319996.71442054963
5331,1195043.2551601846
5332,1717947.1525489893
5333,766968.6820496413
5334,1173978.7586172097
5335,1146217.5576337078
5336,217371.4230961049
5337,364892.8772139735
5338,489303.9865907529
5339,449981.2228720762
5340,147949.98052065956
5341,829093.8211070636
5342,182080.6832533119
5343,1868746.3171627298
5344,342911.7547938191
5345,378697.7876819753
5346,956483.9798302209
5347,1333672.0888229664
5348,479828.50505516893
5349,944033.1968808866
5350,630456.0063902162
5351,1026740.6324832386
5352,1116860.8805050363
5353,393418.71251285664
5354,545771.6343748695
5355,606030.5681530591
5356,555157.3532276427
5357,950680.3127527818
5358,234108.7643814941
5359,489303.9865907529
5360,410411.03812812694
5361,1250210.0594199074
5362,1343763.0015414662
5363,952223.9879347337
5364,1307479.9843099448
5365,492434.39428760455
5366,489303.9865907529
5367,433087.2523466602
5368,715838.4336255878
5369,651113.423775321
5370,954822.5102484626
5371,583688.1954610633
5372,591015.4148516991
5373,1004741.5583985779
5374,597857.5027059226
5375,399620.5146613128
5376,988597.1291155322
5377,553459.1842999535
5378,1319042.5600726334
5379,1239116.8642658433
5380,1170295.3430682614
5381,455812.0396509549
5382,954822.5102484626
5383,450196.7762059859
5384,1163553.625720892
5385,1587621.085902943
5386,984914.3882762418
5387,624116.3054872655
5388,321687.0614374352
5389,1277082.7014369075
5390,1770870.8564193097
5391,489303.9865907529
5392,763156.129345204
5393,884650.416870334
5394,668107.6616434655
5395,755930.5326078534
5396,525990.1159325028
5397,682260.314405683
5398,340773.37020694395
5399,1641070.059139477
5400,547721.4458221283
5401,1174248.3064294057
5402,555662.7513139762
5403,1207774.715924528
5404,449981.2228720762
5405,530642.3281028062
5406,643591.0827337059
5407,629471.6571976423
5408,509005.62353269756
5409,649058.090775939
5410,312276.41470715747
5411,1506727.7990437562
5412,1656068.9977450087
5413,808624.3951550154
5414,954822.5102484626
5415,504190.5720751849
5416,312578.790642831
5417,366006.254213741
5418,451693.9296861235
5419,871331.8193058809
5420,1143602.8084078024
5421,1877419.9284171087
5422,741301.1943408572
5423,858397.9218776107
5424,432813.8156948134
5425,340824.7040938798
5426,733240.9109011751
5427,1177295.4675901197
5428,783387.3186502671
5429,960452.982364285
5430,917455.6392716783
5431,1627895.5250433001
5432,514897.9923908617
5433,374309.8778640311
5434,381168.35074133566
5435,835672.4884828326
5436,824346.3506524899
5437,950680.3127527818
5438,2117840.284381617
5439,341340.31423826114
5440,944033.1968808866
5441,321631.27635705826
5442,312578.790642831
5443,715771.5286132541
5444,489303.9865907529
5445,364871.37373110553
5446,644412.9334671474
5447,489303.9865907529
5448,475424.7296885955
5449,1027185.8793920252
5450,139998.65931548495
5451,217178.6533494646
5452,1004741.5583985779
5453,973391.0631068631
5454,952223.9879347337
5455,600296.7488897293
5456,1557033.2561584427
5457,954822.5102484626
5458,950680.3127527818
5459,330350.5147705701
5460,489303.9865907529
5461,952223.9879347337
5462,1680005.6368012312
5463,561246.6365366118
5464,1370414.1246995924
5465,460878.53853328526
5466,695331.80905137
5467,484150.2701868844
5468,926547.116140869
5469,1004741.5583985779
5470,479531.4325604671
5471,496904.98559620767
5472,995614.3668087757
5473,489303.9865907529
5474,93821.59785606594
5475,764866.8801359038
5476,584391.9534845342
5477,320922.6611274614
5478,726046.9557732919
5479,320760.00882515596
5480,321869.37136859895
5481,312578.790642831
5482,1126180.778105199
5483,1288797.559721626
5484,441326.61608367844
5485,950680.3127527818
5486,576969.098339786
5487,448883.11429725756
5488,1170947.009034888
5489,452717.9919140126
5490,93833.4276715721
5491,327542.90379276965
5492,134734.13618209722
5493,360693.19806902716
5494,944033.1968808866
5495,637799.6773141553
5496,489200.0570599304
5497,639128.840323329
5498,950680.3127527818
5499,489303.9865907529
5500,944033.1968808866
5501,1802858.3891258207
5502,489303.9865907529
5503,489303.9865907529
5504,489303.9865907529
5505,504190.5720751849
5506,917852.3958327845
5507,704187.8415247786
5508,319874.7147215714
5509,995614.3668087757
5510,470571.4935753265
5511,359232.1861218054
5512,954822.5102484626
5513,701160.0
5514,484714.5527766422
5515,287611.79274506646
5516,1101569.6519235664
5517,1531954.3047028868
5518,1080665.5228043376
5519,489303.9865907529
5520,462086.97485535505
5521,646625.7046262774
5522,826407.2847056179
5523,1575102.4692666586
5524,489303.9865907529
5525,1456161.0024734563
5526,320678.0236183979
5527,651073.8265778598
5528,543768.4996630291
5529,905621.9484101578
5530,828757.1084858121
5531,1320247.3497693962
5532,950680.3127527818
5533,714236.4293840213
5534,410078.2734106061
5535,841273.7954780835
5536,895366.6413606124
5537,336967.68164447264
5538,818197.472195155
5539,133181.988408075
5540,402215.7685192006
5541,1353966.372169517
5542,400308.0943224864
5543,986296.7529317593
5544,295695.98425924184
5545,585462.9395811643
5546,87152.14994673917
5547,1258851.4405493888
5548,451693.9296861235
5549,1870249.3350790832
5550,341244.84195869276
5551,320269.62211017596
5552,351686.3003779411
5553,492692.39782252
5554,354319.88012410817
5555,1194590.7910091635
5556,431304.7860422192
5557,1356336.1076600847
5558,888853.3861354737
5559,687431.8618975639
5560,406466.68872431025
5561,370199.0424617141
5562,1579037.7305660695
5563,322676.3780719696
5564,344337.0859647439
5565,584604.2433400799
5566,952223.9879347337
5567,489303.9865907529
5568,317249.06896270806
5569,929366.2329250035
5570,120376.44900778183
5571,844481.9448095524
5572,2037056.1755730459
5573,586499.2920880474
5574,646043.8076658939
5575,729782.8057057929
5576,455270.65300039545
5577,489303.9865907529
5578,764406.1870849024
5579,489303.9865907529
5580,489303.9865907529
5581,1109641.810673697
5582,308620.19642400363
5583,489303.9865907529
5584,504190.5720751849
5585,1341989.8782166787
5586,781704.9094746287
5587,944033.1968808866
5588,711481.5563133924
5589,406951.5092109737
5590,952223.9879347337
5591,236243.85982524627
5592,92510.0152669188
5593,322369.24160314014
5594,1238269.3998952163
5595,537864.6061285543
5596,1205091.7917598009
5597,954822.5102484626
5598,1212859.3638421933
5599,1042363.9683256941
5600,1100620.623192993
5601,584844.9839086067
5602,320770.91335130116
5603,211078.17354487043
5604,1418545.4840374277
5605,1216567.7240450855
5606,97889.64786112739
5607,942489.5216989346
5608,325838.36257013323
5609,459177.5553279037
5610,603541.7089225698
5611,323391.720469682
5612,344240.3507475867
5613,1354831.1812753526
5614,318971.4979760315
5615,2085725.502662844
5616,1121839.8037643903
5617,593586.5553112625
5618,346246.66321744793
5619,1173890.0168673592
5620,489303.9865907529
5621,988597.1291155322
5622,681456.8218800148
5623,1127678.1737584672
5624,330241.4734836719
5625,489303.9865907529
5626,1034097.4805842206
5627,615136.4099236693
5628,549563.8142598397
5629,264215.4601501559
5630,1297616.2230388664
5631,685046.5806632701
5632,303085.3235350284
5633,1228465.0581323365
5634,1496043.461405287
5635,953278.8350665106
5636,417867.24901190615
5637,283860.9568651037
5638,952223.9879347337
5639,879045.5295319844
5640,211336.81947514735
5641,458201.4064156496
5642,954822.5102484626
5643,491508.30583043536
5644,404433.25205891393
5645,1414311.3275613277
5646,909367.1839881443
5647,325122.3959453882
5648,651247.6007535438
5649,665381.5735981974
5650,1025559.4916635618
5651,419085.2603264346
5652,1337226.0403422785
5653,328808.8368404536
5654,277579.02212748973
5655,953278.8350665106
5656,146063.70810142191
5657,912144.4397086492
5658,415129.4987033078
5659,1026609.491936661
5660,455987.5792202595
5661,1437139.6511910465
5662,1246446.0343604092
5663,222361.95164326287
5664,1044412.8282115778
5665,1525738.654497695
5666,1706391.3333961784
5667,306771.24949160224
5668,1394913.51187017
5669,1359900.240191466
5670,95931.16367569864
5671,413418.22300530615
5672,95502.73502161888
5673,121720.49239902059
5674,351841.60769165354
5675,1166385.7372640767
5676,118824.44297229381
5677,407372.6196347256
5678,1130729.2476158792
5679,446024.0085023875
5680,449456.29496701807
5681,569192.7634739403
5682,325838.36257013323
5683,312578.790642831
5684,131578.73592764544
5685,1259974.2166677162
5686,321869.37136859895
5687,306547.5009792195
5688,536953.5693624594
5689,312578.790642831
5690,634583.1093483416
5691,624308.1289755969
5692,493809.64461448736
5693,486666.9164837383
5694,482189.5086865774
5695,150209.7941416769
5696,676530.6486731737
5697,1337720.921298774
5698,472382.0646966504
5699,480441.6022812035
5700,1167079.6682705295
5701,491370.05391423585
5702,1282701.7498255149
5703,1066926.1323747009
5704,320971.83684933325
5705,1721361.4721159772
5706,474600.6180530574
5707,571503.551893961
5708,229214.9510098555
5709,345922.621684044
5710,1366609.441960633
5711,386159.6535736721
5712,2124137.9114612085
5713,324109.18910732475
5714,352280.81943638495
5715,273852.6697029781
5716,2084432.971659088
5717,944033.1968808866
5718,1320221.9549179506
5719,117504.12590190992
5720,814885.786202846
5721,1945930.4066320474
5722,781563.2885993852
5723,954822.5102484626
5724,502471.84374427365
5725,950680.3127527818
5726,131600.0297632051
5727,1046635.0140155901
5728,1156970.5133954575
5729,398845.7089060013
5730,552494.2439590112
5731,1140549.1979647442
5732,401720.9507016582
5733,980611.119702226
5734,402129.0211096302
5735,944033.1968808866
5736,148024.79922288348
5737,548475.9881341483
5738,132326.6578362251
5739,952223.9879347337
5740,454403.0494184809
5741,467969.99580660305
5742,1104993.3917897257
5743,568144.2528708378
5744,489303.9865907529
5745,99113.59369885064
5746,685150.3168674777
5747,731826.3852429426
5748,260762.24645638038
5749,1522888.1417435617
5750,520619.9618981328
5751,876257.7608936097
5752,942489.5216989346
5753,1241681.0785370392
5754,571783.8432030362
5755,321631.27635705826
5756,954822.5102484626
5757,701356.7519078852
5758,432813.8156948134
5759,508158.82945725886
5760,925181.3963540688
5761,954822.5102484626
5762,146506.40165508934
5763,366515.93407291395
5764,502915.0273496597
5765,449981.2228720762
5766,1345917.3584655842
5767,92605.36665965039
5768,489303.9865907529
5769,116823.15772452815
5770,457201.2671097532
5771,760476.9674416519
5772,1651501.3743924254
5773,667646.5810285269
5774,952223.9879347337
5775,325838.36257013323
5776,609599.756074124
5777,505199.8049834387
5778,813251.6546113731
5779,761384.685461849
5780,995614.3668087757
5781,455626.6531926668
5782,400549.82343572273
5783,1157762.386003561
5784,377971.0874931503
5785,551586.2772579332
5786,504190.5720751849
5787,450115.69947122224
5788,477547.80880317255
5789,398609.9779766888
5790,797711.0863908981
5791,489303.9865907529
5792,1058745.6680414258
5793,1502977.6934029215
5794,314807.68216372846
5795,1653084.6600289757
5796,370323.77919689
5797,322270.37452930777
5798,724555.7885036808
5799,599451.8370871797
5800,995614.3668087757
5801,361130.61100242025
5802,324109.18910732475
5803,489303.9865907529
5804,1755456.0122567832
5805,482794.9286712706
5806,186795.0428298352
5807,953278.8350665106
5808,83421.0374850573
5809,1009546.6147796707
5810,193330.70325447727
5811,724149.5023946469
5812,1149875.2949268392
5813,335766.38173679746
5814,679163.1870350556
5815,120569.43901468182
5816,1003197.883216626
5817,1716285.4372003481
5818,486306.261746976
5819,378636.60223615327
5820,488318.1706324416
5821,2083183.4254112723
5822,361632.1002880329
5823,582609.8672475556
5824,1003197.883216626
5825,710714.2262081945
5826,321631.27635705826
5827,131600.0297632051
5828,1777482.6040859434
5829,550225.7704696725
5830,1925332.0825949255
5831,410684.0252104325
5832,1424033.4964359459
5833,411020.48576861515
5834,399620.5146613128
5835,954822.5102484626
5836,326663.10925758834
5837,666744.8013839439
5838,489303.9865907529
5839,590481.1110634987
5840,321631.27635705826
5841,1228658.1385343168
5842,471476.3628897659
5843,703232.5552151322
5844,439681.4149631028
5845,152286.66420772907
5846,593515.2335962186
5847,325838.36257013323
5848,1269330.93901507
5849,1117213.98876605
5850,351686.3003779411
5851,1556359.1707788373
5852,513357.6911271887
5853,501330.4334331445
5854,1152750.8505124608
5855,363123.6512470942
5856,489303.9865907529
5857,292684.99378445133
5858,289909.10824484675
5859,1198045.5503348643
5860,804503.0609009747
5861,435144.2568702669
5862,504190.5720751849
5863,930638.0500266779
5864,120376.44900778183
5865,1194694.152114271
5866,854671.4348035706
5867,470898.06483076734
5868,1036025.777059811
5869,1753005.9071722322
5870,401994.27006390435
5871,1201045.2657187725
5872,148919.56652405026
5873,1668111.2525220108
5874,373321.71979370655
5875,1639749.7384665068
5876,489303.9865907529
5877,321631.27635705826
5878,194522.113997391
5879,728346.0362500502
5880,325838.36257013323
5881,443752.91404715396
5882,449561.58175918
5883,325346.1425590078
5884,649239.926220983
5885,1129170.5213753523
5886,1381594.6092563258
5887,322489.1822879645
